
30.54797001,104.0586231,7.791219436
30.548021,104.0585709,2.878679738
30.5478864,104.0586441,17.23860373
30.54797755,104.0586469,8.159196397
30.54799808,104.058606,4.332252977
30.54796879,104.0586484,9.03063292
30.54796753,104.0586665,10.21738854
30.5479558,104.0585699,9.226522566
30.548021,104.0585709,2.878679738
30.54800522,104.0586427,5.687949327
30.5480297,104.0586099,1.564898462
30.54797281,104.0586646,9.660279928
30.54797559,104.0586598,9.123014721
30.5479884,104.0585704,5.800326938
30.54796987,104.0586652,9.936573127
30.54797584,104.0586557,8.836153697
30.548021,104.0585709,2.878679738
30.54796241,104.0586433,9.372649752
30.54797616,104.0586505,8.494550471
30.5479971,104.0586905,10.10413495
30.5479664,104.0586518,9.432362979
30.54797339,104.0586472,8.54456141
30.5479884,104.0585704,5.800326938
30.54796327,104.0586282,8.662775751
30.54797404,104.0586616,9.361725066
30.54797466,104.058647,8.418383276
30.54796409,104.0586276,8.559065007
30.54796832,104.0586683,10.26406008
30.54797065,104.0586478,8.82727076
30.54796559,104.0586431,9.054790793
30.54797178,104.0586592,9.395968535
30.54784115,104.0586527,22.29797976
30.5479211,104.058607,12.79367725
30.54797662,104.0586675,9.557593218
30.5479884,104.0585704,5.800326938
30.54796665,104.0586421,8.90764676
30.54797906,104.0586311,7.191987157
30.5478864,104.0586441,17.23860373
30.54796579,104.0586541,9.615942161
30.54797157,104.0586641,9.72864902
30.5480248,104.0586518,5.559393561
30.54796646,104.0586406,8.853331544
30.54796796,104.058661,9.830403969
30.548021,104.0585709,2.878679738
30.54799288,104.0586491,7.039719932
30.5479631,104.0586731,11.00480221
30.548021,104.0585709,2.878679738
30.54797102,104.0586466,8.726416589
30.54797379,104.0586608,9.334456324
30.54798271,104.0586458,7.642574964
30.54800395,104.0587308,13.48077031
30.54798532,104.0586547,8.005833471
30.54781844,104.0586541,24.77594619
30.54796381,104.0586558,9.89014506
30.54796401,104.0586529,9.710796895
30.54799955,104.0586428,6.089194668
30.54797379,104.0586723,10.11081476
30.54796866,104.0586482,9.028615248
30.54799891,104.0586985,10.72435481
30.54796446,104.0586293,8.581653353
30.54796416,104.0586157,8.207451929
30.54796256,104.0586664,10.62648911
30.54795765,104.0586295,9.291460897
30.54800685,104.0586409,5.441552663
30.54796595,104.0586176,8.061676225
30.54796232,104.058655,9.977289038
30.54797415,104.0586611,9.320263237
30.54796682,104.0586367,8.642971388
30.54796249,104.0586611,10.31132979
30.54796102,104.0586437,9.525836572
30.54796178,104.0586419,9.369377584
30.54796669,104.0586517,9.40211472
30.547975,104.0586766,10.32459697
30.5480297,104.0586099,1.564898462
30.54797201,104.0586462,8.616344415
30.54797102,104.0586518,9.021403137
30.54798293,104.0586445,7.545821438
30.5479616,104.058678,11.44805361
30.54795369,104.0586207,9.449757468
30.5480248,104.0586518,5.559393561
30.5479537,104.0586075,9.20481968
30.54795636,104.0586585,10.71424659
30.54797069,104.0586461,8.730882191
30.54796688,104.0586516,9.377126796
30.54797071,104.0586748,10.51903549
30.5479971,104.0586094,4.524961438
30.54796628,104.0586209,8.114120562
30.54796175,104.0586621,10.43819299
30.54796481,104.0586651,10.35306951
30.54796942,104.0586537,9.267940203
30.54797034,104.0586649,9.879056126
30.5479575,104.0586884,12.47332103
30.54798703,104.058651,7.618756524
30.54796273,104.0586554,9.966995621
30.5480297,104.0586099,1.564898462
30.54796175,104.0586152,8.455366512
30.54796218,104.0586699,10.87481596
30.54796867,104.0586479,9.01273635
30.54796285,104.0586432,9.32727643
30.54796255,104.0586618,10.34947289
30.5479884,104.0585704,5.800326938
30.54796859,104.0586455,8.892873192
30.54801284,104.0586562,6.379049073
30.54797939,104.0586463,7.962118865
30.54797807,104.058653,8.478931026
30.54796504,104.0586511,9.520107265
30.54796973,104.0586491,8.98273395
30.54796345,104.0586447,9.338107365
30.54796962,104.0586602,9.644086967
30.54797222,104.0586207,7.484184536
30.5479624,104.0586691,10.80349916
30.54797118,104.0586492,8.857633264
30.54796816,104.0586502,9.184817069
30.54798123,104.0586538,8.271337086
30.54796839,104.0586404,8.658911893
30.54800631,104.0587225,12.64144167
30.54796641,104.0586585,9.814244818
30.54796001,104.0586575,10.32722011
30.54796487,104.0586232,8.332454728
30.54796471,104.0586302,8.589199076
30.54796169,104.0586404,9.310573285
30.5479884,104.0585704,5.800326938
30.54796458,104.0586656,10.40423663
30.54797222,104.0586454,8.553990675
30.54796421,104.0586512,9.601446059
30.54798024,104.0586199,6.622001313
30.54796508,104.0586677,10.49343944
30.54796846,104.0586462,8.943662963
30.54796718,104.0586437,8.935851594
30.5479708,104.0586391,8.362379088
30.54794747,104.0586534,11.28987088
30.54796623,104.0586492,9.308777372
30.54796749,104.0586565,9.606091943
30.54798761,104.0586428,7.039043398
30.54795929,104.0586339,9.281398455
30.54796566,104.0586589,9.906043893
30.54799955,104.0586428,6.089194668
30.54795894,104.0586327,9.27039749
30.54796998,104.0586537,9.223325732
30.548021,104.0585709,2.878679738
30.54797747,104.0586482,8.241252997
30.54797158,104.0586586,9.376083367
30.54796648,104.0586154,7.949708404
30.54796565,104.0586533,9.587275399
30.5479767,104.0586518,8.524945432
30.54797512,104.0586403,8.014213258
30.54796026,104.0586461,9.715511357
30.54796256,104.0586517,9.777762237
30.54797367,104.0586508,8.728467742
30.54797346,104.0586715,10.08135377
30.54796978,104.058612,7.518443087
30.54796863,104.0586435,8.788058467
30.54790718,104.058646,15.09266942
30.54797078,104.0586624,9.685286762
30.5480248,104.0586518,5.559393561
30.54796783,104.0586471,9.048721064
30.54798882,104.0586855,10.11595627
30.5479981,104.0586147,4.600662783
30.5480297,104.0586099,1.564898462
30.54796581,104.058623,8.227395549
30.5479884,104.0585704,5.800326938
30.5479537,104.0586075,9.20481968
30.5479562,104.0587245,15.22674515
30.5479884,104.0585704,5.800326938
30.54796112,104.0586688,10.89284066
30.54786716,104.0586564,19.62136215
30.54797784,104.0586477,8.180765023
30.54796217,104.0586383,9.168294087
30.5480297,104.0586099,1.564898462
30.54797398,104.058663,9.459779947
30.54796356,104.0586656,10.48980699
30.54796077,104.0586596,10.37613649
30.54797204,104.0586427,8.428458276
30.5479644,104.058642,9.119135954
30.54796588,104.0586668,10.36754888
30.5480008,104.0587065,11.36096812
30.54796786,104.0586534,9.391896336
30.54796629,104.0586663,10.30504802
30.5480248,104.0586518,5.559393561
30.54800419,104.0586369,5.325740071
30.54797529,104.0586647,9.469238559
30.5479211,104.058607,12.79367725
30.54795579,104.0587966,21.26426184
30.54796523,104.058671,10.69117294
30.5480297,104.0586099,1.564898462
30.54796193,104.0586511,9.803889321
30.54796858,104.0586663,10.11863929
30.5479971,104.0586094,4.524961438
30.54796471,104.0586747,10.97639924
30.547965,104.058668,10.52319649
30.5480384,104.0586489,5.145717377
30.5480082,104.0586402,5.29711108
30.54799515,104.0586418,6.359797667
30.54796628,104.0586187,8.054208731
30.54796456,104.0586584,9.973983916
30.54797427,104.0586718,10.03996471
30.54799755,104.0586429,6.251812982
30.54796924,104.0586524,9.211927058
30.54795845,104.0586671,11.01727146
30.5479537,104.0586075,9.20481968
30.5479711,104.0586563,9.276450005
30.54800084,104.058693,10.14904583
30.54797302,104.0586586,9.255791819
30.54793072,104.0586359,12.30867757
30.54796498,104.0586603,10.04733926
30.5479558,104.0585699,9.226522566
30.54796271,104.0586646,10.5023163
30.54797036,104.0586425,8.575874418
30.54797208,104.058643,8.439339316
30.54795867,104.058664,10.8188455
30.54796924,104.0586528,9.233913748
30.5480286,104.0587327,13.20585101
30.54796434,104.0586561,9.858640732
30.54795784,104.0586619,10.77051081
30.54797222,104.0586418,8.362716098
30.5479676,104.0586661,10.18623355
30.54796243,104.058668,10.73781738
30.5480297,104.0586099,1.564898462
30.54796731,104.0586481,9.148494812
30.54796406,104.058651,9.60428083
30.54800638,104.0586104,3.594985872
30.54797001,104.0586507,9.047988011
30.54786314,104.0586575,20.07701356
30.5479759,104.0586421,8.040392377
30.5479612,104.0586625,10.50541073
30.54796579,104.0586582,9.851507988
30.54796937,104.0586444,8.764559117
30.54796121,104.0586272,8.844465801
30.54796329,104.0586592,10.13007007
30.54796378,104.0586713,10.83141545
30.54796124,104.0586477,9.69717151
30.54798293,104.0586332,6.921949702
30.54797141,104.0586543,9.13197846
30.5480335,104.0586908,9.163947149
30.54797724,104.0586617,9.117099012
30.54798118,104.0586506,8.067923061
30.54797663,104.0586687,9.642620134
30.54796702,104.0586547,9.541082131
30.548021,104.0585709,2.878679738
30.54800028,104.0587156,12.20204858
30.54796318,104.0586531,9.797491296
30.5479624,104.0586465,9.527958854
30.54796209,104.0586458,9.523481703
30.54797224,104.0586716,10.18051552
30.5479537,104.0586075,9.20481968
30.5479763,104.0586486,8.367011242
30.54796638,104.0586615,9.998363572
